,date,population,spend_acf,spend_aer,spend_all,spend_all_inchigh,spend_all_incmiddle,spend_apg,spend_grf,spend_hcs,spend_tws,statefips,year,month,day,policy,lndailynewdeaths,dailynewdeaths,lndailynewcases,deaths,cases,dailynewcases,day_,dayofyear
5079,2020-05-22,8882190,-0.516,-0.525,-0.124,-0.144,-0.0902,-0.261,0.264,-0.394,-0.642,34,2020,5,22,0,4.564348191467836,96,6.9782137426306985,10843,151472,1073.0,119,143
5080,2020-05-23,8882190,-0.518,-0.501,-0.123,-0.142,-0.0937,-0.262,0.257,-0.4,-0.638,34,2020,5,23,0,4.955827057601262,142,7.1284959456800365,10985,152719,1247.0,120,144
5081,2020-05-24,8882190,-0.527,-0.474,-0.131,-0.152,-0.0998,-0.268,0.207,-0.405,-0.639,34,2020,5,24,0,4.564348191467836,96,5.9532433342877855,11081,153104,385.0,121,145
5082,2020-05-25,8882190,-0.516,-0.458,-0.133,-0.156,-0.0998,-0.295,0.174,-0.376,-0.624,34,2020,5,25,0,3.951243718581428,52,6.956545443151567,11133,154154,1050.0,122,146
5083,2020-05-26,8882190,-0.506,-0.467,-0.127,-0.149,-0.0966,-0.279,0.189,-0.376,-0.626,34,2020,5,26,0,2.3978952727983707,11,6.843749949006225,11144,155092,938.0,123,147
5084,2020-05-27,8882190,-0.505,-0.452,-0.122,-0.145,-0.0923,-0.265,0.171,-0.336,-0.617,34,2020,5,27,0,3.8501476017100575,47,6.51025834052315,11191,155764,672.0,124,148
5085,2020-05-28,8882190,-0.505,-0.433,-0.12,-0.14,-0.0944,-0.264,0.155,-0.316,-0.617,34,2020,5,28,0,4.997212273764115,148,6.761572768804054,11339,156628,864.0,125,149
5086,2020-05-29,8882190,-0.495,-0.423,-0.115,-0.134,-0.0882,-0.256,0.149,-0.307,-0.616,34,2020,5,29,0,4.127134385045092,62,7.079184394609668,11401,157815,1187.0,126,150
5087,2020-05-30,8882190,-0.485,-0.425,-0.109,-0.13,-0.0806,-0.248,0.151,-0.298,-0.607,34,2020,5,30,0,4.867534450455582,130,6.9363427358340495,11531,158844,1029.0,127,151
5088,2020-05-31,8882190,-0.463,-0.428,-0.108,-0.128,-0.0785,-0.243,0.186,-0.307,-0.607,34,2020,5,31,0,4.634728988229637,103,6.6385677891665225,11634,159608,764.0,128,152
5089,2020-06-01,8882190,-0.454,-0.488,-0.0972,-0.117,-0.0681,-0.239,0.206,-0.259,-0.59,34,2020,6,1,0,4.158883083359672,64,6.7298240704894745,11698,160445,837.0,129,153
5090,2020-06-02,8882190,-0.453,-0.478,-0.101,-0.12,-0.0686,-0.245,0.182,-0.262,-0.5820000000000001,34,2020,6,2,0,3.1354942159291497,23,6.159095388491932,11721,160918,473.0,130,154
5091,2020-06-03,8882190,-0.446,-0.512,-0.118,-0.14,-0.0817,-0.268,0.168,-0.28,-0.59,34,2020,6,3,0,3.8918202981106265,49,6.440946540632923,11770,161545,627.0,131,155
5092,2020-06-04,8882190,-0.442,-0.5329999999999999,-0.122,-0.146,-0.0841,-0.273,0.175,-0.271,-0.589,34,2020,6,4,0,4.700480365792417,110,6.259581464064922,11880,162068,523.0,132,156
5093,2020-06-05,8882190,-0.443,-0.555,-0.127,-0.153,-0.0876,-0.277,0.173,-0.26,-0.584,34,2020,6,5,0,4.499809670330262,90,6.135564891081739,11970,162530,462.0,133,157
5094,2020-06-06,8882190,-0.443,-0.5379999999999999,-0.128,-0.154,-0.0892,-0.277,0.174,-0.248,-0.584,34,2020,6,6,0,4.3694478524670215,79,6.692083742506628,12049,163336,806.0,134,158
5095,2020-06-07,8882190,-0.448,-0.535,-0.122,-0.149,-0.0833,-0.277,0.18,-0.241,-0.578,34,2020,6,7,0,4.043051267834549,57,6.322565239927285,12106,163893,557.0,135,159
5096,2020-06-08,8882190,-0.45,-0.474,-0.123,-0.152,-0.0801,-0.267,0.18,-0.236,-0.579,34,2020,6,8,0,4.248495242049359,70,5.602118820879701,12176,164164,271.0,136,160
5097,2020-06-09,8882190,-0.449,-0.468,-0.119,-0.151,-0.0736,-0.25,0.191,-0.204,-0.579,34,2020,6,9,0,3.6375861597263857,38,5.808142489980444,12214,164497,333.0,137,161
5098,2020-06-10,8882190,-0.438,-0.409,-0.0949,-0.126,-0.0536,-0.233,0.219,-0.151,-0.5720000000000001,34,2020,6,10,0,4.48863636973214,89,5.700443573390688,12303,164796,299.0,138,162
5099,2020-06-11,8882190,-0.433,-0.4,-0.0899,-0.121,-0.0473,-0.225,0.22,-0.123,-0.565,34,2020,6,11,0,4.30406509320417,74,6.309918278226516,12377,165346,550.0,139,163
5100,2020-06-12,8882190,-0.435,-0.357,-0.0847,-0.119,-0.0407,-0.23,0.227,-0.138,-0.563,34,2020,6,12,0,4.189654742026425,66,6.152732694704104,12443,165816,470.0,140,164
5101,2020-06-13,8882190,-0.4320000000000001,-0.368,-0.0819999999999999,-0.117,-0.0366,-0.238,0.222,-0.1369999999999999,-0.556,34,2020,6,13,0,3.828641396489095,46,5.8522024797744745,12489,166164,348.0,141,165
5102,2020-06-14,8882190,-0.429,-0.3670000000000001,-0.0867,-0.122,-0.0423,-0.24,0.206,-0.156,-0.555,34,2020,6,14,0,4.605170185988092,100,6.089044875446848,12589,166605,441.0,142,166
5103,2020-06-15,8882190,-0.42,-0.387,-0.0859,-0.12,-0.0461,-0.226,0.177,-0.161,-0.5539999999999999,34,2020,6,15,0,3.58351893845611,36,5.62040086571715,12625,166881,276.0,143,167
5104,2020-06-16,8882190,-0.416,-0.38,-0.0738,-0.104,-0.0392,-0.2,0.176,-0.155,-0.5329999999999999,34,2020,6,16,0,3.9318256327243257,51,5.402677381872278,12676,167103,222.0,144,168
5105,2020-06-17,8882190,-0.413,-0.396,-0.0726,-0.103,-0.0349,-0.181,0.173,-0.166,-0.522,34,2020,6,17,0,3.9318256327243257,51,5.777652323222656,12727,167426,323.0,145,169
5106,2020-06-18,8882190,-0.399,-0.399,-0.0569,-0.0876,-0.0202,-0.154,0.181,-0.138,-0.503,34,2020,6,18,0,3.737669618283368,42,5.6240175061873385,12769,167703,277.0,146,170
5107,2020-06-19,8882190,-0.38,-0.398,-0.0501,-0.0799,-0.0144,-0.118,0.176,-0.116,-0.495,34,2020,6,19,0,3.4339872044851463,31,6.001414877961151,12800,168107,404.0,147,171
5108,2020-06-20,8882190,-0.362,-0.374,-0.0353,-0.0649,0.00304,-0.0704,0.204,-0.102,-0.489,34,2020,6,20,0,3.555348061489413,35,5.963579343618448,12835,168496,389.0,148,172
5109,2020-06-21,8882190,-0.335,-0.3720000000000001,-0.0223,-0.0521,0.0163,-0.0408,0.198,-0.0818,-0.48,34,2020,6,21,0,3.0910424533583165,22,5.823045895483018,12857,168834,338.0,149,173
5110,2020-06-22,8882190,-0.33,-0.348,-0.0112,-0.0424,0.0316,0.0066599999999999,0.211,-0.0769,-0.477,34,2020,6,22,0,2.5649493574615367,13,5.730099782973574,12870,169142,308.0,150,174
5111,2020-06-23,8882190,-0.316,-0.346,-0.012,-0.0452,0.0338,0.0274,0.211,-0.0633,-0.488,34,2020,6,23,0,3.218875824868201,25,5.609471795184961,12895,169415,273.0,151,175
5112,2020-06-24,8882190,-0.32,-0.359,-0.0118,-0.0443,0.0317,0.0409,0.193,-0.0481,-0.488,34,2020,6,24,0,3.9889840465642745,54,5.765191102784844,12949,169734,319.0,152,176
5113,2020-06-25,8882190,-0.3229999999999999,-0.351,-0.0178,-0.0477,0.0233,0.0407,0.172,-0.0608,-0.503,34,2020,6,25,0,3.828641396489095,46,5.062595033026967,12995,169892,158.0,153,177
5114,2020-06-26,8882190,-0.319,-0.384,-0.0212,-0.0473,0.0122,0.041,0.157,-0.0646,-0.506,34,2020,6,26,0,7.537430036586509,1877,7.67693714581808,14872,172050,2158.0,154,178
5115,2020-06-27,8882190,-0.3229999999999999,-0.404,-0.0316,-0.0584,-0.00123,0.0514,0.115,-0.0834,-0.507,34,2020,6,27,0,3.737669618283368,42,5.961005339623274,14914,172438,388.0,155,179
5116,2020-06-28,8882190,-0.336,-0.414,-0.0389,-0.0627,-0.0142,0.062,0.118,-0.0819999999999999,-0.504,34,2020,6,28,0,3.5263605246161616,34,5.666426688112433,14948,172727,289.0,156,180
5117,2020-06-29,8882190,-0.334,-0.412,-0.0425,-0.064,-0.023,0.0425,0.124,-0.0788,-0.495,34,2020,6,29,0,3.2958368660043287,27,5.733341276897748,14975,173036,309.0,157,181
5118,2020-06-30,8882190,-0.337,-0.4,-0.0357,-0.0567,-0.0161,0.0441,0.135,-0.11,-0.501,34,2020,6,30,0,2.8332133440562166,17,4.499809670330262,14992,173126,90.0,158,182
5119,2020-07-01,8882190,-0.338,-0.455,-0.0456,-0.0654,-0.0261,0.0385,0.134,-0.115,-0.501,34,2020,7,1,0,3.7612001156935615,43,5.978885764901122,15035,173521,395.0,159,183
5120,2020-01-24,2096829,-0.0154,0.118,0.00416,0.0379,0.00581,0.0464,0.00487,-0.0245,0.0373,35,2020,1,24,0,0.0,0,0.0,0,0,427.3794830371567,0,24
5121,2020-01-25,2096829,-0.0396,0.0771,-0.0066599999999999,0.052,-0.0125,0.0398,0.00109,-0.0344,0.0209,35,2020,1,25,0,0.0,0,0.0,0,0,427.3794830371567,1,25
5122,2020-01-26,2096829,-0.0619,0.0908,-0.0053799999999999,0.00173,-0.00879,0.0446,0.0303,-0.00875,0.00425,35,2020,1,26,0,0.0,0,0.0,0,0,427.3794830371567,2,26
5123,2020-01-27,2096829,-0.0367,0.0569,-0.0152,-0.0155,-0.0171,0.0419,0.0453,-0.0172,-0.0183,35,2020,1,27,0,0.0,0,0.0,0,0,427.3794830371567,3,27
5124,2020-01-28,2096829,-0.0258,0.0247,-0.00169,-0.0248,0.00203,0.0424,0.0619,-0.0126,0.038,35,2020,1,28,0,0.0,0,0.0,0,0,427.3794830371567,4,28
5125,2020-01-29,2096829,-0.0127,-0.00685,-0.00548,-0.0463,-0.00225,0.0235,0.061,0.0103,0.00958,35,2020,1,29,0,0.0,0,0.0,0,0,427.3794830371567,5,29
5126,2020-01-30,2096829,-0.0376,-0.0508,-0.0092,-0.0323,-0.0075299999999999,0.00313,0.0795,0.0299,-0.0118,35,2020,1,30,0,0.0,0,0.0,0,0,427.3794830371567,6,30
5127,2020-01-31,2096829,-0.0212,-0.134,-0.00225,-0.0673,0.00471,-0.0282,0.0778,-0.00504,-0.0346,35,2020,1,31,0,0.0,0,0.0,0,0,427.3794830371567,7,31
5128,2020-02-01,2096829,-0.0208,-0.123,-0.00139,-0.0512,0.0017399999999999,-0.0415,0.114,-0.0339,-0.0357,35,2020,2,1,0,0.0,0,0.0,0,0,427.3794830371567,8,32
5129,2020-02-02,2096829,-0.021,-0.0945,-0.00903,-0.0547,-0.00642,-0.0709,0.097,-0.0469,-0.0321,35,2020,2,2,0,0.0,0,0.0,0,0,427.3794830371567,9,33
5130,2020-02-03,2096829,-0.0222,-0.072,0.000495,-0.0349,0.00204,-0.0676,0.0829,-0.0557,-0.0144,35,2020,2,3,0,0.0,0,0.0,0,0,427.3794830371567,10,34
5131,2020-02-04,2096829,-0.0354,-0.0243,-0.00763,-0.058,-0.00391,-0.0685,0.0709,-0.0686,-0.0483,35,2020,2,4,0,0.0,0,0.0,0,0,427.3794830371567,11,35
5132,2020-02-05,2096829,-0.051,-0.0273,-0.0138,-0.0509,-0.00744,-0.0564,0.0638,-0.132,-0.0206,35,2020,2,5,0,0.0,0,0.0,0,0,427.3794830371567,12,36
5133,2020-02-06,2096829,-0.0521,0.0427,-0.0074099999999999,-0.0661,-0.00198,-0.0271,0.0626,-0.123,-0.0294,35,2020,2,6,0,0.0,0,0.0,0,0,427.3794830371567,13,37
5134,2020-02-07,2096829,-0.0901,0.0929,-0.0222,-0.0434,-0.0257,0.00168,0.0644,-0.101,-0.039,35,2020,2,7,0,0.0,0,0.0,0,0,427.3794830371567,14,38
5135,2020-02-08,2096829,-0.0924,0.187,-0.0162,-0.0374,-0.0172,0.0182,0.0395,-0.0766,-0.0217,35,2020,2,8,0,0.0,0,0.0,0,0,427.3794830371567,15,39
5136,2020-02-09,2096829,-0.0808,0.187,0.000388,-0.0186,-0.00268,0.0579,0.0598,-0.0679,-0.0398,35,2020,2,9,0,0.0,0,0.0,0,0,427.3794830371567,16,40
5137,2020-02-10,2096829,-0.0921,0.1669999999999999,0.00161,-0.0491,0.00498,0.0578,0.0813,-0.0594,-0.056,35,2020,2,10,0,0.0,0,0.0,0,0,427.3794830371567,17,41
5138,2020-02-11,2096829,-0.0935,0.0771,-0.000791,-0.0584,0.00834,0.0439,0.0836,-0.0652,-0.0708,35,2020,2,11,0,0.0,0,0.0,0,0,427.3794830371567,18,42
5139,2020-02-12,2096829,-0.0811,0.124,-0.00498,-0.066,0.00284,0.0342,0.0858,-0.0401,-0.0663,35,2020,2,12,0,0.0,0,0.0,0,0,427.3794830371567,19,43
5140,2020-02-13,2096829,-0.0532,0.0547,0.00141,-0.0222,0.00821,0.0181,0.0788,-0.0152,-0.044,35,2020,2,13,0,0.0,0,0.0,0,0,427.3794830371567,20,44
5141,2020-02-14,2096829,-0.038,0.114,0.0161,-0.0203,0.0287,0.0122,0.0796,-0.00243,-0.0367,35,2020,2,14,0,0.0,0,0.0,0,0,427.3794830371567,21,45
5142,2020-02-15,2096829,-0.0315,0.087,0.01,-0.00856,0.0232,0.0141,0.0684,-0.0126,-0.0453,35,2020,2,15,0,0.0,0,0.0,0,0,427.3794830371567,22,46
5143,2020-02-16,2096829,-0.0277,0.0768,0.00395,-0.00271,0.017,0.00536,0.0662,-0.0281,-0.0392,35,2020,2,16,0,0.0,0,0.0,0,0,427.3794830371567,23,47
5144,2020-02-17,2096829,-0.0404,0.0839,0.00111,0.0139,0.0125,0.0144,0.052,-0.0418,-0.0212,35,2020,2,17,0,0.0,0,0.0,0,0,427.3794830371567,24,48
5145,2020-02-18,2096829,-0.0237,0.0713,0.0351,0.0422,0.0435,0.0258,0.103,0.0586,-0.0103,35,2020,2,18,0,0.0,0,0.0,0,0,427.3794830371567,25,49
5146,2020-02-19,2096829,-0.0201,0.0351,0.0552,0.0942,0.059,0.0142,0.106,0.0923,-0.0239,35,2020,2,19,0,0.0,0,0.0,0,0,427.3794830371567,26,50
5147,2020-02-20,2096829,-0.0286,0.0772,0.0418,0.0878,0.0407,0.0214,0.103,0.0246,-0.0139,35,2020,2,20,0,0.0,0,0.0,0,0,427.3794830371567,27,51
5148,2020-02-21,2096829,-0.0248,0.0077,0.0249,0.0443,0.0202,0.0222,0.0941,0.0364,-0.028,35,2020,2,21,0,0.0,0,0.0,0,0,427.3794830371567,28,52
5149,2020-02-22,2096829,-0.0308,0.00441,0.0376,0.0494,0.0314,0.0333,0.0914,0.0732,-0.0364,35,2020,2,22,0,0.0,0,0.0,0,0,427.3794830371567,29,53
5150,2020-02-23,2096829,-0.0239,0.0188,0.0482,0.0547,0.0413,0.0654,0.102,0.101,-0.0294,35,2020,2,23,0,0.0,0,0.0,0,0,427.3794830371567,30,54
5151,2020-02-24,2096829,-0.0109,0.0479,0.0399,0.0938,0.0179,0.0655,0.0859,0.0976,-0.0624,35,2020,2,24,0,0.0,0,0.0,0,0,427.3794830371567,31,55
5152,2020-02-25,2096829,-0.019,0.0417,0.0315,0.0882,0.0032,0.06,0.0816,0.0815,-0.058,35,2020,2,25,0,0.0,0,0.0,0,0,427.3794830371567,32,56
5153,2020-02-26,2096829,-0.0258,0.0119,0.0196,0.0597,-0.00922,0.11,0.0765,0.0695,-0.0483,35,2020,2,26,0,0.0,0,0.0,0,0,427.3794830371567,33,57
5154,2020-02-27,2096829,-0.0273,0.00597,0.0292,0.0408,0.0115,0.104,0.112,0.0704,-0.087,35,2020,2,27,0,0.0,0,0.0,0,0,427.3794830371567,34,58
5155,2020-02-28,2096829,-0.0474,0.0111,0.0392,0.0729,0.0299,0.0513,0.129,0.0514,-0.0972,35,2020,2,28,0,0.0,0,0.0,0,0,427.3794830371567,35,59
5156,2020-02-29,2096829,-0.0567,-0.0287,0.058,0.0844,0.0496,0.0562,0.178,0.0632,-0.0761,35,2020,2,29,0,0.0,0,0.0,0,0,427.3794830371567,36,60
5157,2020-03-01,2096829,-0.0697,-0.0706,0.023,0.0817,0.0191,0.000921,0.186,0.0123,-0.117,35,2020,3,1,0,0.0,0,0.0,0,0,427.3794830371567,37,61
5158,2020-03-02,2096829,-0.0784,-0.0467,0.0123,0.0496,0.0144,-0.0357,0.201,0.0222,-0.119,35,2020,3,2,0,0.0,0,0.0,0,0,427.3794830371567,38,62
5159,2020-03-03,2096829,-0.0848,-0.0578,0.011,0.0449,0.0152,-0.048,0.225,0.0187,-0.147,35,2020,3,3,0,0.0,0,0.0,0,0,427.3794830371567,39,63
5160,2020-03-04,2096829,-0.0987,-0.102,0.000642,0.0291,0.00357,-0.0745,0.262,-0.0705,-0.171,35,2020,3,4,0,0.0,0,0.0,0,0,427.3794830371567,40,64
5161,2020-03-05,2096829,-0.104,-0.0727,-0.0064,0.00941,-0.00796,-0.089,0.268,-0.0545,-0.192,35,2020,3,5,0,0.0,0,0.0,0,0,427.3794830371567,41,65
5162,2020-03-06,2096829,-0.11,-0.094,-0.0133,-0.0016,-0.0152,-0.0752,0.263,-0.0716,-0.217,35,2020,3,6,0,0.0,0,0.0,0,0,427.3794830371567,42,66
5163,2020-03-07,2096829,-0.105,-0.0998,-0.0052,0.029,-0.00567,-0.0565,0.264,-0.0719,-0.225,35,2020,3,7,0,0.0,0,0.0,0,0,427.3794830371567,43,67
5164,2020-03-08,2096829,-0.112,-0.0901,0.00836,0.0341,0.00797,-0.049,0.266,-0.0536,-0.232,35,2020,3,8,0,0.0,0,0.0,0,0,427.3794830371567,44,68
5165,2020-03-09,2096829,-0.101,-0.135,0.00941,0.0316,0.0122,-0.0266,0.257,-0.0316,-0.245,35,2020,3,9,0,0.0,0,0.0,0,0,427.3794830371567,45,69
5166,2020-03-10,2096829,-0.107,-0.131,0.00352,0.0445,0.00418,-0.0116,0.27,-0.0518,-0.245,35,2020,3,10,0,0.0,0,0.0,0,0,427.3794830371567,46,70
5167,2020-03-11,2096829,-0.112,-0.0647,0.0122,0.0477,0.0239,-0.0148,0.3229999999999999,-0.029,-0.249,35,2020,3,11,0,0.0,0,0.0,0,0,427.3794830371567,47,71
5168,2020-03-12,2096829,-0.121,-0.176,0.0371,0.0787,0.051,-0.00184,0.545,-0.0466,-0.26,35,2020,3,12,0,0.0,0,0.0,0,4,0.0,48,72
5169,2020-03-13,2096829,-0.139,-0.244,0.0489,0.104,0.0575,-0.0183,0.777,0.0305,-0.276,35,2020,3,13,0,0.0,0,0.6931471805599453,0,6,2.0,49,73
5170,2020-03-14,2096829,-0.191,-0.306,0.0263,0.0986,0.0332,-0.0652,0.8340000000000001,0.0961,-0.305,35,2020,3,14,0,0.0,0,1.3862943611198906,0,10,4.0,50,74
5171,2020-03-15,2096829,-0.243,-0.388,0.00953,0.0699,0.0153,-0.0862,0.857,0.0702,-0.347,35,2020,3,15,0,0.0,0,1.0986122886681098,0,13,3.0,51,75
5172,2020-03-16,2096829,-0.304,-0.4270000000000001,0.0101,0.0551,0.0192,-0.113,0.986,-0.0287,-0.3720000000000001,35,2020,3,16,0,0.0,0,1.3862943611198906,0,17,4.0,52,76
5173,2020-03-17,2096829,-0.345,-0.478,-0.000469,-0.0197,0.0145,-0.15,1.06,-0.113,-0.428,35,2020,3,17,0,0.0,0,1.3862943611198906,0,21,4.0,53,77
5174,2020-03-18,2096829,-0.389,-0.5529999999999999,-0.0141,-0.0087,-0.00663,-0.193,1.08,-0.123,-0.477,35,2020,3,18,0,0.0,0,0.6931471805599453,0,23,2.0,54,78
5175,2020-03-19,2096829,-0.448,-0.601,-0.0631,-0.0705,-0.053,-0.275,0.926,-0.182,-0.498,35,2020,3,19,0,0.0,0,1.6094379124341005,0,28,5.0,55,79
5176,2020-03-20,2096829,-0.51,-0.631,-0.107,-0.132,-0.0958,-0.324,0.773,-0.248,-0.529,35,2020,3,20,0,0.0,0,1.9459101490553128,0,35,7.0,56,80
5177,2020-03-21,2096829,-0.5670000000000001,-0.691,-0.1369999999999999,-0.186,-0.126,-0.365,0.718,-0.334,-0.545,35,2020,3,21,0,0.0,0,2.079441541679836,0,43,8.0,57,81
